id,name,node1,node2,weight,normalized_weight
13315281,Cedarbrook Circle,122791680,122791682,0.0003422999999926901,34
13315281,Cedarbrook Circle,122791722,122791724,0.000495100000001969,49
13315281,Cedarbrook Circle,122791724,122791726,0.000782000000008054,78
13315323,Cullman Avenue,122791958,122791959,0.0007726000000047861,77
13315323,Cullman Avenue,122791959,122791960,0.0007269999999905963,72
13315323,Cullman Avenue,122791960,122791961,0.0007105000000038331,71
13315323,Cullman Avenue,122791961,122791962,0.0007571000000012873,75
13315421,West Brady Avenue,122623622,1923944851,0.0003762999999992189,37
13315442,Wheaton Place,122792579,122792581,0.0004944999999949573,49
13315465,Houston Avenue,122792706,122779496,0.0009862000000069315,98
13315465,Houston Avenue,1862047022,122792750,0.0003984000000016863,39
13315465,Houston Avenue,122792750,122792752,0.0008898999999971124,88
13315550,Stephens Avenue,122793174,122793177,0.0009596000000087201,95
13315649,North Maple Street,122793699,122642761,0.0007777999999873941,77
13315649,North Maple Street,122642761,122779143,0.0007684999999924003,76
13315649,North Maple Street,122793702,122793707,0.0007077000000066391,70
13315651,North Maple Street,122793720,122793722,0.0007197999999917215,71
13315715,Terraza Place,122782022,122794054,0.0023441999999960217,234
13315715,Terraza Place,122794054,122749083,0.0017032000000085645,170
13315715,Terraza Place,122629086,122787372,0.0016251999999994382,162
13315717,Terraza Place,122794060,122794063,0.0005428999999992357,54
13315740,Vincente Avenue,122794257,122794259,0.0029357000000089783,293
13315747,Brower Avenue,122644901,122665652,0.0005096999999878449,50
13315747,Brower Avenue,122665652,122794321,0.0008035000000035097,80
13315747,Brower Avenue,122794321,122770016,0.000828000000005602,82
13315747,Brower Avenue,122770016,122794323,0.0008140000000054215,81
13315778,Westmoreland Drive,122794609,122794610,0.0009881000000007134,98
13315780,Westmoreland Drive,122650889,122626143,0.0019382999999919548,193
13315780,Westmoreland Drive,122626143,122649057,0.0005388000000010607,53
13315783,Boca Chica Drive,122794626,122794627,0.0007077000000137446,70
13315942,Brittany Place,122795502,122795504,0.0010459000000011542,104
13315980,East Hillside Avenue,122685864,122795679,0.0009391999999976974,93
13315980,East Hillside Avenue,122795679,122795680,0.0010654000000087649,106
13315982,East Hillside Avenue,122795690,122795692,0.0008621999999931518,86
13316234,Fairgreen Drive,122797141,122797143,0.0004919000000001006,49
13316373,Russell Street,122797906,122797908,0.0004415999999878295,44
13316383,Parkview Street,122797962,122797964,0.0004750999999956207,47
13316413,Carina Avenue,122798117,122798118,0.0008582000000032508,85
13316458,Kirkwood Lane,122798358,122798363,0.0011879000000050155,118
13316458,Kirkwood Lane,122798363,122798369,0.0011906000000081463,119
13316458,Kirkwood Lane,122798371,122798372,0.0006960000000049149,69
13316470,West Willow Avenue,122627295,122798429,0.0008776000000025874,87
13316470,West Willow Avenue,122798429,122798433,0.0008510999999984392,85
13316470,West Willow Avenue,122798433,122798435,0.0009015999999988367,90
13316470,West Willow Avenue,122798435,122798439,0.0008605000000088125,86
13316470,West Willow Avenue,122798439,122659724,0.000870599999991839,87
13316507,El Rey Drive,122756890,122798618,0.0028178000000096404,281
13316548,Borego Drive,122798786,122798789,0.0006393999999971811,63
13316553,Castlegate Lane,122775979,122794609,0.000804899999998554,80
13316553,Castlegate Lane,122793460,2243337049,0.0005145999999953688,51
13316615,South Avocado Street,122799032,122799034,0.001012100000004068,101
13316615,South Avocado Street,122799034,122625023,0.0009018000000011739,90
13316615,South Avocado Street,122625023,122799036,0.0009296999999932609,92
13316615,South Avocado Street,122799036,122684466,0.0009165000000095347,91
13316619,South Avocado Street,122799051,122799053,0.0008286999999995714,82
13316619,South Avocado Street,122799053,122799056,0.0007726999999988493,77
13316619,South Avocado Street,122799056,122799057,0.0008290999999971405,82
13316641,West Water Street,1923609212,122799195,0.00013079999999376923,13
13316814,Juanita Way,122627079,122800039,0.0008738000000008128,87
13316948,Garnet Lane,122694534,122694494,0.0009357000000136395,93
13316948,Garnet Lane,122694494,122800577,0.002266099999992832,226
13316960,Sievers Avenue,122800618,122700168,0.0025087000000070248,250
13317030,Vesuvius Drive,122800984,122800986,0.0007228000000054635,72
13317030,Vesuvius Drive,122800990,122732929,0.0008370999999911533,83
13317031,Shadow Lake Drive,122801003,122743369,0.0006044999999943457,60
